# GAME/OPEN source audit against master 6f96b76874dd; see docs/patterns/shared-game-open-code.md.
image	va	name	counterpart_image	counterpart	original_source	source	unit	verdict	reason
OPEN.EXE	0x80017030	tmd_prepare_primitive_indices	GAME.EXE	tmd_prepare_primitive_indices	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80017330	tmd_register	GAME.EXE	tmd_register	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001736c	tmd_release_last_allocation	GAME.EXE	tmd_release_last_allocation	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001738c	tmd_project_vertices	GAME.EXE	tmd_project_vertices	src/open/render.c	src/open/render.c	open.render	distinct-behavior	OPEN checks capacity and uses a runtime perspective shift; GAME uses a fixed shift.
OPEN.EXE	0x80017458	tmd_project_vertices_perspective_right			src/open/render.c	src/shared/tmd_perspective_right.inc	open.render	shared-single-image	Reusable math, color, projection, sprite, or diagnostic helper; absence from the other linked image does not imply image-specific ownership.
OPEN.EXE	0x800174fc	tmd_project_vertices_shift	GAME.EXE	tmd_project_vertices_shift	src/open/render.c	src/shared/tmd_transform.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x800175a8	tmd_transform_vertices	GAME.EXE	tmd_transform_vertices	src/open/render.c	src/shared/tmd_transform.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001764c	render_enqueue_tmd	GAME.EXE	render_enqueue_tmd	src/open/render_tmd.c	src/open/render_tmd.c	open.render_tmd	distinct-behavior	Different primitive allocation and polygon emission paths; preserve both bodies.
OPEN.EXE	0x80018344	render_enqueue_unlit_triangles			src/open/render_unlit.c	src/open/render_unlit.c	open.render_unlit	image-specific	OPEN unlit emission variant depends on its checked allocator and scene primitive policy.
OPEN.EXE	0x800185e8	render_enqueue_map	GAME.EXE	render_enqueue_map	src/open/render_map.c	src/open/render_map.c	open.render_map	distinct-behavior	Different primitive allocation and emission paths; preserve both bodies.
OPEN.EXE	0x800189a0	render_enqueue_sprite	GAME.EXE	render_enqueue_sprite	src/open/render_sprite.c	src/open/render_sprite.c	open.render_sprite	distinct-behavior	Different allocation failure path and material owners; preserve both bodies.
OPEN.EXE	0x80018bbc	render_map_cell	GAME.EXE	render_map_cell	src/open/render_map_cells.c	src/open/render_map_cells.c	open.render_map_cells	distinct-behavior	GAME applies illusion-staff mesh remapping; OPEN does not. Visibility parameter promotions also differ.
OPEN.EXE	0x80018d8c	opening_render_map_cells	GAME.EXE	render_map_cells	src/open/render_map_cells.c	src/open/render_map_cells.c	open.render_map_cells	distinct-analogue	OPEN selects an authored scene/yaw window; GAME supports gameplay window selection and a fixed window.
OPEN.EXE	0x80018ecc	opening_entity_render	GAME.EXE	render_map_object	src/open/entity_render.c	src/open/entity_render.c	open.entity_render	distinct-analogue	Different entity record types and scene/gameplay rendering decisions.
OPEN.EXE	0x800190f4	render_floor_item	GAME.EXE	render_floor_item	src/open/entity_render.c	src/shared/floor_item_render.inc	open.entity_render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80019240	opening_render_entities_and_items			src/open/entity_render.c	src/open/entity_render.c	open.entity_render	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800194d8	opening_scene0_render_frame			src/open/opening_scene0_render.c	src/open/opening_scene0_render.c	open.opening_scene0_render	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80019520	opening_render_entities			src/open/opening_render_entities.c	src/open/opening_render_entities.c	open.opening_render_entities	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80019598	matrix_interpolate	GAME.EXE	matrix_interpolate	src/shared/matrix_lerp.c	src/shared/matrix_lerp.c	open.matrix_lerp	already-shared	Existing common implementation retained.
OPEN.EXE	0x80019600	lighting_set_color_matrix	GAME.EXE	lighting_set_color_matrix	src/shared/matrix_lerp.c	src/shared/matrix_lerp.c	open.matrix_lerp	already-shared	Existing common implementation retained.
OPEN.EXE	0x8001962c	lighting_set_light_matrix	GAME.EXE	lighting_set_light_matrix	src/shared/matrix_lerp.c	src/shared/matrix_lerp.c	open.matrix_lerp	already-shared	Existing common implementation retained.
OPEN.EXE	0x80019658	fog_interpolate_near	GAME.EXE	fog_interpolate_near	src/open/matrix.c	src/shared/fog.inc	open.matrix	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001969c	fog_set_near	GAME.EXE	fog_set_near	src/open/matrix.c	src/shared/fog.inc	open.matrix	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x800196c4	color_lerp_cvector			src/open/matrix.c	src/shared/color_lerp_cvector.inc	open.matrix	shared-single-image	Reusable math, color, projection, sprite, or diagnostic helper; absence from the other linked image does not imply image-specific ownership.
OPEN.EXE	0x8001974c	color_lerp_rgb555	GAME.EXE	color_lerp_rgb555	src/open/matrix.c	src/shared/color_lerp_rgb555.inc	open.matrix	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x800197e4	item_load_floor_placements	GAME.EXE	item_load_floor_placements	src/open/item.c	src/shared/floor_item_load.inc	open.item	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80019994	opening_entity_pool_reset	GAME.EXE	map_object_pool_clear	src/open/opening_entity_pool.c	src/open/opening_entity_pool.c	open.opening_entity_pool	distinct-analogue	Different pool record layouts and lifetime/state reset contracts.
OPEN.EXE	0x800199e0	opening_entity_find_by_object_id			src/open/opening_entity_pool.c	src/open/opening_entity_pool.c	open.opening_entity_pool	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80019a24	opening_entity_pool_load_placements	GAME.EXE	map_object_pool_load	src/open/opening_entity_pool.c	src/open/opening_entity_pool.c	open.opening_entity_pool	distinct-analogue	Different placement record consumers and entity lifetime initialization.
OPEN.EXE	0x80019ba4	audio_initialize	GAME.EXE	audio_initialize	src/open/audio.c	src/open/audio.c	open.audio	distinct-behavior	Different reverb, volumes, buffer allocation, and initialized state.
OPEN.EXE	0x80019c5c	audio_load_vab	GAME.EXE	audio_load_vab	src/open/audio.c	src/open/audio.c	open.audio	distinct-behavior	Different fade/stop/error handling; OPEN waits 100 frames after loading.
OPEN.EXE	0x80019d50	audio_play_sequence_file	GAME.EXE	audio_play_map_sequence	src/open/audio.c	src/open/audio.c	open.audio	distinct-analogue	OPEN takes a sequence asset directly; GAME chooses and manages map audio state.
OPEN.EXE	0x80019e24	audio_stop_sequence	GAME.EXE	audio_stop_sequence_master_fade	src/open/audio.c	src/open/audio.c	open.audio	distinct-analogue	Related fade loop but different volume/state and sequence lifecycle.
OPEN.EXE	0x80019ec0	audio_shutdown	GAME.EXE	audio_shutdown	src/open/audio.c	src/shared/audio_shutdown.inc	open.audio	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80019ef8	audio_close_vab	GAME.EXE	audio_close_vab	src/open/audio.c	src/open/audio.c	open.audio	distinct-behavior	OPEN checks for a loaded bank; GAME closes unconditionally.
OPEN.EXE	0x80019f44	audio_play_spatial	GAME.EXE	audio_play_spatial	src/open/audio_spatial.c	src/open/audio_spatial.c	open.audio_spatial	distinct-behavior	Different attenuation, pan, clamp, and tone-selection behavior.
OPEN.EXE	0x8001a12c	audio_play_spatial_default_range	GAME.EXE	audio_play_spatial_default_range	src/open/audio_spatial.c	src/shared/audio_spatial_helpers.inc	open.audio_spatial	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a15c	audio_play_spatial_range	GAME.EXE	audio_play_spatial_range	src/open/audio_spatial.c	src/shared/audio_spatial_helpers.inc	open.audio_spatial	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a188	sound_ref_key_off_bank0	GAME.EXE	sound_ref_key_off_bank0	src/open/audio_spatial.c	src/shared/audio_spatial_helpers.inc	open.audio_spatial	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a1b0	audio_set_listener_transform	GAME.EXE	audio_set_listener_transform	src/open/audio_spatial.c	src/shared/audio_spatial_helpers.inc	open.audio_spatial	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a220	sound_ref_play	GAME.EXE	sound_ref_play	src/open/sound_ref.c	src/shared/sound_ref.inc	open.sound_ref	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a268	audio_play_voice	GAME.EXE	audio_play_voice	src/open/audio_play_voice.c	src/open/audio_play_voice.c	open.audio_play_voice	distinct-behavior	GAME checks the player audio-effects enable gate; OPEN has no such gate.
OPEN.EXE	0x8001a3fc	format_int_dec	GAME.EXE	format_int_dec	src/open/format.c	src/shared/format.inc	open.format	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a4dc	format_int_hex	GAME.EXE	format_int_hex	src/open/format.c	src/shared/format.inc	open.format	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a568	format_pad_left	GAME.EXE	format_pad_left	src/open/format.c	src/shared/format.inc	open.format	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a5d4	format_vsprintf	GAME.EXE	format_vsprintf	src/open/format.c	src/shared/format.inc	open.format	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a814	debug_printf_sink	GAME.EXE	debug_printf_sink	src/open/debug.c	src/shared/debug_sink.inc	open.debug	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x8001a82c	display_adjust_vram_view			src/open/display_adjust.c	src/open/display_adjust.c	open.display_adjust	image-specific	OPEN display-adjustment/input loop; no equivalent GAME body.
