# MANUALLY MANAGED - admitted WIP retail function census; one row per current start.
# Seed/audit tooling writes build/retail-seed only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# Function extents are WIP and may include owned jump tables/padding or miss indirect-only code.
# Independent MIPS carving added anonymous frame/return candidates with explicit confidence.
image	va	file_offset	size	body_size	fragments	kind	confidence	name	labels	provenance	note
OPEN.EXE	0x8002abd8	0x193d8	0x2c	0x2c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002ac04	0x19404	0x530	0x530	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002b134	0x19934	0x94	0x94	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002b1c8	0x199c8	0x64	0x64	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002b22c	0x19a2c	0x24c	0x24c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002b478	0x19c78	0x3c	0x3c	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
OPEN.EXE	0x8002b4b4	0x19cb4	0x168	0x168	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002b61c	0x19e1c	0x168	0x168	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002b784	0x19f84	0x1e4	0x1e4	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002b968	0x1a168	0x128	0x128	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002ba90	0x1a290	0xa0	0xa0	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002bb30	0x1a330	0xbc	0xbc	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
OPEN.EXE	0x8002bbec	0x1a3ec	0x50	0x50	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return+relocation-candidate
OPEN.EXE	0x8002bc3c	0x1a43c	0x94	0x94	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002bcd0	0x1a4d0	0x70	0x70	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002bd40	0x1a540	0x158	0x158	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002be98	0x1a698	0x98	0x98	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002bf30	0x1a730	0xd0	0xd0	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002c000	0x1a800	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c010	0x1a810	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c020	0x1a820	0x10	0x10	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c030	0x1a830	0x20	0x20	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c050	0x1a850	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c05c	0x1a85c	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c070	0x1a870	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c084	0x1a884	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c090	0x1a890	0x20	0x20	1	function	ghidra-analysis	SetBackColor		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c0b0	0x1a8b0	0x20	0x20	1	function	ghidra-analysis	SetFarColor		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c0d0	0x1a8d0	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c0e4	0x1a8e4	0x18	0x18	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c0fc	0x1a8fc	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c110	0x1a910	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c124	0x1a924	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c138	0x1a938	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c144	0x1a944	0x18	0x18	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c15c	0x1a95c	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c168	0x1a968	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c174	0x1a974	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c180	0x1a980	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c18c	0x1a98c	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c198	0x1a998	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c1ac	0x1a9ac	0xc	0xc	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c1b8	0x1a9b8	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c1cc	0x1a9cc	0x18	0x18	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c1e4	0x1a9e4	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c1f8	0x1a9f8	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c20c	0x1aa0c	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c218	0x1aa18	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c22c	0x1aa2c	0x30	0x30	1	function	ghidra-analysis	ReadORGB		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c25c	0x1aa5c	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c268	0x1aa68	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c274	0x1aa74	0x20	0x20	1	function	ghidra-analysis	ReadGeomOffset		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c294	0x1aa94	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c2a0	0x1aaa0	0x68	0x68	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c308	0x1ab08	0x54	0x54	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c35c	0x1ab5c	0x54	0x54	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c3b0	0x1abb0	0x8c	0x8c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c43c	0x1ac3c	0x8c	0x8c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c4c8	0x1acc8	0x60	0x60	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c528	0x1ad28	0x78	0x78	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c5a0	0x1ada0	0xc8	0xc8	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c668	0x1ae68	0xc8	0xc8	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c730	0x1af30	0x84	0x7c	2	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c7b4	0x1afb4	0x80	0x80	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c834	0x1b034	0xc	0xc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c840	0x1b040	0x8	0x8	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c848	0x1b048	0x8c	0x84	2	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c8d4	0x1b0d4	0x80	0x80	1	function	ghidra-analysis	gteMIMefunc		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002c954	0x1b154	0x7c	0x7c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002c9d0	0x1b1d0	0x4c	0x4c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002ca20	0x1b220	0x188	0x188	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+skipped-1-padding-nop
OPEN.EXE	0x8002cba8	0x1b3a8	0x124	0x124	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002cccc	0x1b4cc	0xfc	0xfc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002cdc8	0x1b5c8	0x128	0x128	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002cef0	0x1b6f0	0x128	0x128	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d018	0x1b818	0x100	0x100	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d118	0x1b918	0x12c	0x12c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d244	0x1ba44	0x68	0x68	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002d2ac	0x1baac	0x40	0x40	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d2ec	0x1baec	0x24	0x24	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d310	0x1bb10	0x124	0x124	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d434	0x1bc34	0x124	0x124	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d558	0x1bd58	0x30	0x30	1	function	ghidra-analysis	SetRotMatrix		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d588	0x1bd88	0x30	0x30	1	function	ghidra-analysis	SetLightMatrix		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d5b8	0x1bdb8	0x30	0x30	1	function	ghidra-analysis	SetColorMatrix		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d5e8	0x1bde8	0x20	0x20	1	function	ghidra-analysis	SetTransMatrix		Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d608	0x1be08	0xa0	0xa0	1	function	cross-overlay-sdk-lineage	PushMatrix		config/evidence/overlay_lineage.tsv;LIBGTE/MTX	branch target 0x8002d644 is an internal success path, not a function start
OPEN.EXE	0x8002d6a8	0x1bea8	0xa0	0xa0	1	function	cross-overlay-sdk-lineage	PopMatrix		config/evidence/overlay_lineage.tsv;LIBGTE/MTX	branch target 0x8002d6e0 is an internal success path, not a function start
OPEN.EXE	0x8002d748	0x1bf48	0x48	0x48	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d790	0x1bf90	0x48	0x48	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d7d8	0x1bfd8	0x48	0x48	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d820	0x1c020	0x34	0x34	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d854	0x1c054	0x5c	0x5c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d8b0	0x1c0b0	0x34	0x34	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d8e4	0x1c0e4	0x34	0x34	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d918	0x1c118	0x28	0x28	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d940	0x1c140	0x2c	0x2c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d96c	0x1c16c	0x2c	0x2c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d998	0x1c198	0x20	0x20	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002d9b8	0x1c1b8	0x40	0x40	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002d9f8	0x1c1f8	0x28	0x28	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002da20	0x1c220	0x30	0x30	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002da50	0x1c250	0x30	0x30	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002da80	0x1c280	0x24	0x24	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002daa4	0x1c2a4	0x44	0x44	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dae8	0x1c2e8	0x2c	0x2c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002db14	0x1c314	0x4c	0x4c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002db60	0x1c360	0x24	0x24	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002db84	0x1c384	0x48	0x48	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002dbcc	0x1c3cc	0x2c	0x2c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dbf8	0x1c3f8	0x28	0x28	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dc20	0x1c420	0x2c	0x2c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002dc4c	0x1c44c	0x18	0x18	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dc64	0x1c464	0x24	0x24	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dc88	0x1c488	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dc9c	0x1c49c	0x28	0x28	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dcc4	0x1c4c4	0x14	0x14	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dcd8	0x1c4d8	0x5c	0x5c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002dd34	0x1c534	0x5c	0x5c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dd90	0x1c590	0x18	0x18	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+relocation-candidate
OPEN.EXE	0x8002ddb0	0x1c5b0	0x58	0x58	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+skipped-2-padding-nop
OPEN.EXE	0x8002de08	0x1c608	0x80	0x80	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002de88	0x1c688	0x84	0x84	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002df0c	0x1c70c	0x60	0x60	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002df6c	0x1c76c	0x88	0x88	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002dff4	0x1c7f4	0x34	0x34	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e028	0x1c828	0x8c	0x8c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e0b4	0x1c8b4	0xbc	0xbc	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e170	0x1c970	0x94	0x94	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e204	0x1ca04	0xac	0xac	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e2b0	0x1cab0	0xc0	0xc0	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e370	0x1cb70	0x58	0x58	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e3c8	0x1cbc8	0xa4	0xa4	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e46c	0x1cc6c	0xd8	0xd8	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e544	0x1cd44	0xd8	0xd8	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e61c	0x1ce1c	0x74	0x74	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e690	0x1ce90	0x44	0x44	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e6d4	0x1ced4	0x40	0x40	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002e720	0x1cf20	0x6c	0x6c	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code+skipped-3-padding-nop
OPEN.EXE	0x8002e78c	0x1cf8c	0x1e4	0x1e4	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002e970	0x1d170	0x1dc	0x1dc	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002eb4c	0x1d34c	0x1ac	0x1ac	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002ecf8	0x1d4f8	0x1ac	0x1ac	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002eea4	0x1d6a4	0x1ac	0x1ac	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002f050	0x1d850	0x50	0x50	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002f0a0	0x1d8a0	0xb8	0xb8	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002f158	0x1d958	0xd4	0xd4	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002f260	0x1da60	0x28	0x28	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002f288	0x1da88	0x64	0x64	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002f2ec	0x1daec	0x418	0x418	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002f704	0x1df04	0xd0	0xd0	1	function	mips-return-carve			scripts/kf/audit_functions.py	anonymous WIP start; previous-return+return-delimited-valid-code
OPEN.EXE	0x8002f7d4	0x1dfd4	0x40	0x40	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002f814	0x1e014	0x5c	0x5c	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
OPEN.EXE	0x8002f870	0x1e070	0x28	0x28	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002f898	0x1e098	0x24	0x24	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002f8bc	0x1e0bc	0x24	0x24	1	function	mips-frame-carve			scripts/kf/audit_functions.py	anonymous WIP start; stack-frame+ra-save+matching-stack-return
OPEN.EXE	0x8002f8e0	0x1e0e0	0x24	0x24	1	function	ghidra-analysis			Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP boundary
