# MANUALLY MANAGED - admitted WIP relocation candidate census.
# Seed/audit tooling writes build proposals only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# PS-X EXE retains no relocation directory: candidate does not mean linker truth.
# BSS pair-scan rows remain withheld by safe delinking until individually reviewed.
image	site_va	site_file_offset	paired_site_va	kind	channel	target_va	target_region	target_name	opcode	register	confidence	status	provenance
OPEN.EXE	0x800222f4	0x10af4	0x800222f8	mips_hi16_lo16	reachable-code	0x80038db8	bss	DAT_80038db8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022304	0x10b04	0x80022308	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022340	0x10b40	0x80022344	mips_hi16_lo16	reachable-code	0x80039170	bss	DAT_80039170	lui+sh	s0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022348	0x10b48		mips26	reachable-code	0x80022b20	load		jal		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022350	0x10b50	0x80022354	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022380	0x10b80	0x80022384	mips_hi16_lo16	reachable-code	0x80038fe8	bss	DAT_80038fe8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022390	0x10b90	0x80022394	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223a0	0x10ba0	0x800223a4	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223b0	0x10bb0	0x800223b4	mips_hi16_lo16	reachable-code	0x80038fee	bss	DAT_80038fee	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223d4	0x10bd4	0x800223d8	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223dc	0x10bdc	0x800223e0	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223e4	0x10be4	0x800223e8	mips_hi16_lo16	reachable-code	0x80075950	bss	DAT_80075950	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223ec	0x10bec	0x800223f0	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223f4	0x10bf4	0x800223f8	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+sh	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800223fc	0x10bfc	0x80022400	mips_hi16_lo16	reachable-code	0x80039140	bss	DAT_80039140	lui+sw	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022408	0x10c08	0x8002240c	mips_hi16_lo16	reachable-code	0x80039148	bss	DAT_80039148	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022410	0x10c10	0x80022414	mips_hi16_lo16	reachable-code	0x8003914a	bss	DAT_8003914a	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022418	0x10c18	0x8002241c	mips_hi16_lo16	reachable-code	0x80039144	bss	DAT_80039144	lui+sw	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022420	0x10c20	0x80022424	mips_hi16_lo16	reachable-code	0x80037738	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022428	0x10c28	0x8002242c	mips_hi16_lo16	reachable-code	0x80037740	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022430	0x10c30	0x80022434	mips_hi16_lo16	reachable-code	0x80037748	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022464	0x10c64	0x80022468	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022488	0x10c88	0x8002248c	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800224a4	0x10ca4	0x800224a8	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800224c0	0x10cc0	0x800224c4	mips_hi16_lo16	reachable-code	0x80038dbc	bss	DAT_80038dbc	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800224e0	0x10ce0	0x800224e4	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800224f4	0x10cf4		mips26	reachable-code	0x800225c4	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022510	0x10d10	0x80022514	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022520	0x10d20		mips26	reachable-code	0x800225c8	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022538	0x10d38	0x8002253c	mips_hi16_lo16	reachable-code	0x80038dbc	bss	DAT_80038dbc	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022548	0x10d48	0x8002254c	mips_hi16_lo16	reachable-code	0x80039168	bss	DAT_80039168	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022570	0x10d70	0x80022574	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022580	0x10d80		mips26	reachable-code	0x800225c0	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022590	0x10d90	0x80022594	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800225b0	0x10db0	0x800225b4	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800225d4	0x10dd4	0x800225d8	mips_hi16_lo16	reachable-code	0x80038daa	bss	DAT_80038daa	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800225e4	0x10de4	0x800225e8	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	a0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x800225f4	0x10df4	0x800225f8	mips_hi16_lo16	reachable-code	0x80038daa	bss	DAT_80038daa	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022614	0x10e14	0x80022618	mips_hi16_lo16	reachable-code	0x80037738	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002261c	0x10e1c	0x80022620	mips_hi16_lo16	reachable-code	0x80037740	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022624	0x10e24	0x80022628	mips_hi16_lo16	reachable-code	0x80037748	load		lui+lw	a0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002263c	0x10e3c	0x80022640	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002268c	0x10e8c		mips26	reachable-code	0x80022764	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002269c	0x10e9c		mips26	reachable-code	0x80022764	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800226b0	0x10eb0	0x800226b4	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800226c0	0x10ec0		mips26	reachable-code	0x80022764	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800226c8	0x10ec8	0x800226cc	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	t3	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x800226d0	0x10ed0	0x800226d4	mips_hi16_lo16	reachable-code	0x80037720	load		lui+lbu	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x800226e4	0x10ee4	0x800226e8	mips_hi16_lo16	reachable-code	0x80039168	bss	DAT_80039168	lui+lbu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022700	0x10f00	0x80022704	mips_hi16_lo16	reachable-code	0x80038dbc	bss	DAT_80038dbc	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022720	0x10f20	0x80022724	mips_hi16_lo16	reachable-code	0x80038daa	bss	DAT_80038daa	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002276c	0x10f6c	0x80022770	mips_hi16_lo16	reachable-code	0x80049508	bss	DAT_80049508	lui+lw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002277c	0x10f7c	0x80022780	mips_hi16_lo16	reachable-code	0x8003915c	bss	DAT_8003915c	lui+lbu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800227c8	0x10fc8	0x800227cc	mips_hi16_lo16	reachable-code	0x80039162	bss	DAT_80039162	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800227d8	0x10fd8	0x800227dc	mips_hi16_lo16	reachable-code	0x80039166	bss	DAT_80039166	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022814	0x11014	0x80022818	mips_hi16_lo16	reachable-code	0x80039158	bss	DAT_80039158	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022824	0x11024	0x80022828	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002285c	0x1105c	0x80022860	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022894	0x11094	0x80022898	mips_hi16_lo16	reachable-code	0x80039170	bss	DAT_80039170	lui+lh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002289c	0x1109c	0x800228a0	mips_hi16_lo16	reachable-code	0x80039167	bss	DAT_80039167	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x800228c0	0x110c0		mips26	reachable-code	0x800228e0	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800228e0	0x110e0	0x800228e4	mips_hi16_lo16	reachable-code	0x80039163	bss	DAT_80039163	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022900	0x11100		mips26	reachable-code	0x80022924	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022924	0x11124	0x80022928	mips_hi16_lo16	reachable-code	0x8003915d	bss	DAT_8003915d	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022944	0x11144		mips26	reachable-code	0x80022968	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022968	0x11168	0x8002296c	mips_hi16_lo16	reachable-code	0x8003746c	load		lui+lh	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022988	0x11188		mips26	reachable-code	0x80022994	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800229dc	0x111dc	0x800229e0	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x800229f8	0x111f8	0x800229fc	mips_hi16_lo16	reachable-code	0x80039170	bss	DAT_80039170	lui+addiu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022a18	0x11218	0x80022a1c	mips_hi16_lo16	reachable-code	0x80038dac	bss	DAT_80038dac	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022a40	0x11240	0x80022a44	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022a68	0x11268		mips26	reachable-code	0x80022a7c	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022a7c	0x1127c	0x80022a80	mips_hi16_lo16	reachable-code	0x8003916d	bss	DAT_8003916d	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022a94	0x11294	0x80022a98	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+lhu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022a9c	0x1129c	0x80022aa0	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+lhu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022aa8	0x112a8	0x80022aac	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022ab4	0x112b4	0x80022ab8	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+sh	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022abc	0x112bc		mips26	reachable-code	0x80022af0	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022ac4	0x112c4	0x80022ac8	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+lhu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022acc	0x112cc	0x80022ad0	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+lhu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022ad8	0x112d8	0x80022adc	mips_hi16_lo16	reachable-code	0x80043158	bss	DAT_80043158	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022ae8	0x112e8	0x80022aec	mips_hi16_lo16	reachable-code	0x80043160	bss	DAT_80043160	lui+sh	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022af0	0x112f0	0x80022af4	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+lhu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022af8	0x112f8	0x80022afc	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+lhu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b04	0x11304	0x80022b08	mips_hi16_lo16	reachable-code	0x80043140	bss	DAT_80043140	lui+sh	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b10	0x11310	0x80022b14	mips_hi16_lo16	reachable-code	0x80043148	bss	DAT_80043148	lui+sh	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b20	0x11320	0x80022b24	mips_hi16_lo16	reachable-code	0x80039170	bss	DAT_80039170	lui+lhu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b40	0x11340		mips26	reachable-code	0x80022b54	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022b60	0x11360	0x80022b64	mips_hi16_lo16	reachable-code	0x80038dbf	bss	DAT_80038dbf	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b70	0x11370	0x80022b74	mips_hi16_lo16	reachable-code	0x80075950	bss	DAT_80075950	lui+lhu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b78	0x11378	0x80022b7c	mips_hi16_lo16	reachable-code	0x80075958	bss	DAT_80075958	lui+lhu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b80	0x11380	0x80022b84	mips_hi16_lo16	reachable-code	0x80038dac	bss	DAT_80038dac	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022b90	0x11390	0x80022b94	mips_hi16_lo16	reachable-code	0x80038da8	bss	DAT_80038da8	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022ba4	0x113a4	0x80022ba8	mips_hi16_lo16	reachable-code	0x80075950	bss	DAT_80075950	lui+sh	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022bb0	0x113b0	0x80022bb4	mips_hi16_lo16	reachable-code	0x80075958	bss	DAT_80075958	lui+sh	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022c3c	0x1143c	0x80022c40	mips_hi16_lo16	instruction-word	0x80035fd0	load		lui+addiu	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022c58	0x11458		mips26	instruction-word	0x80022c74	load		j		range-filtered	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022c80	0x11480	0x80022c84	mips_hi16_lo16	reachable-code	0x80039164	bss	DAT_80039164	lui+addiu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022ca8	0x114a8	0x80022cac	mips_hi16_lo16	reachable-code	0x80049510	bss	DAT_80049510	lui+lw	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d2c	0x1152c	0x80022d30	mips_hi16_lo16	reachable-code	0x80039170	bss	DAT_80039170	lui+lh	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d34	0x11534	0x80022d38	mips_hi16_lo16	reachable-code	0x8003915f	bss	DAT_8003915f	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d3c	0x1153c	0x80022d40	mips_hi16_lo16	reachable-code	0x80039165	bss	DAT_80039165	lui+lbu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d44	0x11544	0x80022d48	mips_hi16_lo16	reachable-code	0x80039172	bss	DAT_80039172	lui+addiu	a2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d5c	0x1155c	0x80022d60	mips_hi16_lo16	reachable-code	0x80039174	bss	DAT_80039174	lui+sh	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d74	0x11574	0x80022d78	mips_hi16_lo16	reachable-code	0x80038dae	bss	DAT_80038dae	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022d84	0x11584	0x80022d88	mips_hi16_lo16	reachable-code	0x8003916e	bss	DAT_8003916e	lui+lhu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022dac	0x115ac	0x80022db0	mips_hi16_lo16	reachable-code	0x80046de8	bss	DAT_80046de8	lui+lw	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022dc4	0x115c4	0x80022dc8	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	a0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022dd0	0x115d0		mips26	reachable-code	0x80022e10	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022de8	0x115e8	0x80022dec	mips_hi16_lo16	reachable-code	0x80046de8	bss	DAT_80046de8	lui+lw	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e00	0x11600	0x80022e04	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	a0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022e18	0x11618	0x80022e1c	mips_hi16_lo16	reachable-code	0x80039172	bss	DAT_80039172	lui+addiu	a2	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e20	0x11620	0x80022e24	mips_hi16_lo16	reachable-code	0x8003915f	bss	DAT_8003915f	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e28	0x11628	0x80022e2c	mips_hi16_lo16	reachable-code	0x80039165	bss	DAT_80039165	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e30	0x11630	0x80022e34	mips_hi16_lo16	reachable-code	0x80049510	bss	DAT_80049510	lui+lw	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e38	0x11638	0x80022e3c	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	a1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022e64	0x11664	0x80022e68	mips_hi16_lo16	reachable-code	0x8003915f	bss	DAT_8003915f	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e6c	0x1166c	0x80022e70	mips_hi16_lo16	reachable-code	0x80039165	bss	DAT_80039165	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022e8c	0x1168c	0x80022e90	mips_hi16_lo16	reachable-code	0x80037730	load		lui+lhu	a0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022eac	0x116ac	0x80022eb0	mips_hi16_lo16	instruction-word	0x80037730	load		lui+sh	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022ebc	0x116bc	0x80022ec0	mips_hi16_lo16	instruction-word	0x80037730	load		lui+sh	at	paired-pattern	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022ecc	0x116cc	0x80022ed0	mips_hi16_lo16	reachable-code	0x80039158	bss	DAT_80039158	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022edc	0x116dc	0x80022ee0	mips_hi16_lo16	reachable-code	0x80038fea	bss	DAT_80038fea	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022eec	0x116ec	0x80022ef0	mips_hi16_lo16	reachable-code	0x80039162	bss	DAT_80039162	lui+lbu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022f20	0x11720	0x80022f24	mips_hi16_lo16	reachable-code	0x80038fec	bss	DAT_80038fec	lui+addiu	at	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022f60	0x11760	0x80022f64	mips_hi16_lo16	reachable-code	0x80039166	bss	DAT_80039166	lui+lbu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022fb4	0x117b4	0x80022fb8	mips_hi16_lo16	reachable-code	0x80037468	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x80022fbc	0x117bc	0x80022fc0	mips_hi16_lo16	reachable-code	0x80039167	bss	DAT_80039167	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80022fe0	0x117e0		mips26	reachable-code	0x80023000	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023000	0x11800	0x80023004	mips_hi16_lo16	reachable-code	0x80039163	bss	DAT_80039163	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x80023020	0x11820		mips26	reachable-code	0x8002303c	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002303c	0x1183c	0x80023040	mips_hi16_lo16	reachable-code	0x8003915d	bss	DAT_8003915d	lui+lbu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
OPEN.EXE	0x8002305c	0x1185c		mips26	reachable-code	0x80023080	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x80023080	0x11880	0x80023084	mips_hi16_lo16	reachable-code	0x8003746c	load		lui+lh	v1	paired-reachable	candidate	investigation:relocs.tsv
OPEN.EXE	0x8002309c	0x1189c		mips26	reachable-code	0x800230a8	load		j		control-flow	candidate	investigation:relocs.tsv
OPEN.EXE	0x800230a8	0x118a8	0x800230ac	mips_hi16_lo16	reachable-code	0x8003915a	bss	DAT_8003915a	lui+lbu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
