# Reviewed SDK ownership evidence; see docs/patterns/sdk-data-ownership.md.
# Retail and native reference sites may belong to a consumer distinct from the defining module.
# Field seeds retain unresolved private names/types/extents; ownership alone is supported.
image	va	size	owner	basis	library	module	section	retail_site	sdk_site	referent	consumer_library	consumer_module	paired_site	decoded_target	note
OPEN.EXE	0x8003737c	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c024	0xcec	.sdata + 0x6c	LIBCD.LIB	BIOS	0x8001c028	0x8003737c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037380	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001bfec	0xcb4	.sdata + 0x70	LIBCD.LIB	BIOS	0x8001bff0	0x80037380	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037384	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c000	0xcc8	.sdata + 0x74	LIBCD.LIB	BIOS	0x8001c004	0x80037384	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037388	0x4	libcd_bios	native-relocation-in-matched-block	LIBCD.LIB	BIOS	.sdata	0x8001b7bc	0x548	.sdata + 0x78	LIBCD.LIB	BIOS	0x8001b7c0	0x80037388	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003739c	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c0f8	0xdc0	.sdata + 0x8c	LIBCD.LIB	BIOS	0x8001c0fc	0x8003739c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373a0	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c10c	0xdd4	.sdata + 0x90	LIBCD.LIB	BIOS	0x8001c110	0x800373a0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373a4	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c11c	0xde4	.sdata + 0x94	LIBCD.LIB	BIOS	0x8001c120	0x800373a4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373a8	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c148	0xe10	.sdata + 0x98	LIBCD.LIB	BIOS	0x8001c14c	0x800373a8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373ac	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c158	0xe20	.sdata + 0x9c	LIBCD.LIB	BIOS	0x8001c15c	0x800373ac	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373b0	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001c070	0xd38	.sdata + 0xa0	LIBCD.LIB	BIOS	0x8001c074	0x800373b0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373b4	0x4	libcd_iso9660	native-relocation-in-matched-block	LIBCD.LIB	ISO9660	.sdata	0x8001c648	0x18	.sdata	LIBCD.LIB	ISO9660	0x8001c64c	0x800373b4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373c0	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d56c	0x480	.sdata	LIBCD.LIB	CDROM	0x8001d570	0x800373c0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373c4	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d5d4	0x4e8	.sdata + 0x4	LIBCD.LIB	CDROM	0x8001d5d8	0x800373c4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373c8	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x800373cc	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d57c	0x490	.sdata + 0xc	LIBCD.LIB	CDROM	0x8001d580	0x800373cc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373d0	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d730	0x644	.sdata + 0x10	LIBCD.LIB	CDROM	0x8001d734	0x800373d0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373d4	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d744	0x658	.sdata + 0x14	LIBCD.LIB	CDROM	0x8001d748	0x800373d4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373d8	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d674	0x588	.sdata + 0x18	LIBCD.LIB	CDROM	0x8001d678	0x800373d8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373dc	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d684	0x598	.sdata + 0x1c	LIBCD.LIB	CDROM	0x8001d688	0x800373dc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373e0	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata + 0x20	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373e4	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x800373e8	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x800373ec	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x800373f0	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d668	0x57c	.sdata + 0x30	LIBCD.LIB	CDROM	0x8001d66c	0x800373f0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800373f4	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x800373f8	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x800373fc	0x4	libcd_cdrom	initialized-section	LIBCD.LIB	CDROM	.sdata	0x8001d50c	0x420	.sdata base 0x800373c0, extent 0x6c	LIBCD.LIB	CDROM	0x8001d510	0x800373e0	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80037404	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d640	0x554	.sdata + 0x44	LIBCD.LIB	CDROM	0x8001d644	0x80037404	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037408	0x4	libcd_cdrom	native-relocation	LIBCD.LIB	CDROM	.sdata	0x8001d658	0x56c	.sdata + 0x48	LIBCD.LIB	CDROM	0x8001d65c	0x80037408	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003742c	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.sdata	0x8001e91c	0x16c	.sdata	LIBSPU.LIB	S_INI	0x8001e920	0x8003742c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037438	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x8001ea74	0x100	.sdata	LIBSPU.LIB	SPU	0x8001ea78	0x80037438	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003743c	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x80020dd8	0x1da0	.sdata + 0x4	LIBSPU.LIB	SPU	0x80020ddc	0x8003743c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037440	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x80020df8	0x1dc0	.sdata + 0x8	LIBSPU.LIB	SPU	0x80020dfc	0x80037440	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037444	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x80020e38	0x1e00	.sdata + 0xc	LIBSPU.LIB	SPU	0x80020e3c	0x80037444	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037448	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x8001ea34	0xc0	.sdata + 0x10	LIBSPU.LIB	SPU	0x8001ea38	0x80037448	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003744c	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x80020d94	0x1d5c	.sdata + 0x14	LIBSPU.LIB	SPU	0x80020d98	0x8003744c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037450	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sdata	0x8001e97c	0x0	.sdata + 0x18	LIBSPU.LIB	SPU	0x8001e980	0x80037450	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037454	0x4	libspu_s_srmp	native-relocation-in-matched-block	LIBSPU.LIB	S_SRMP	.sdata	0x800212c8	0x400	.sdata	LIBSPU.LIB	S_SRMP	0x800212cc	0x80037454	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037458	0x4	libspu_s_m_int	native-relocation	LIBSPU.LIB	S_M_INT	.sdata	0x80021694	0x310	.sdata	LIBSPU.LIB	S_M_INT	0x80021698	0x80037458	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003745c	0x4	libspu_s_m_int	native-relocation	LIBSPU.LIB	S_M_INT	.sdata	0x800216b8	0x334	.sdata + 0x4	LIBSPU.LIB	S_M_INT	0x800216bc	0x8003745c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037460	0x4	libspu_s_m_int	native-relocation	LIBSPU.LIB	S_M_INT	.sdata	0x80021384	0x0	.sdata + 0x8	LIBSPU.LIB	S_M_INT	0x80021388	0x80037460	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037464	0x2	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.sdata	0x8002370c	0x1608	.sdata	LIBSND.LIB	VMANAGER	0x80023710	0x80037464	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037468	0x4	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.sdata	0x800232e0	0x11d8	.sdata + 0x4	LIBSND.LIB	VMANAGER	0x800232e4	0x80037468	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003746c	0x2	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.sdata	0x8002217c	0x14	.sdata + 0x8	LIBSND.LIB	VMANAGER	0x80022180	0x8003746c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003746e	0x2	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.sdata	0x8002219c	0x34	.sdata + 0xa	LIBSND.LIB	VMANAGER	0x800221a0	0x8003746e	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003747c	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		ResetCallback		0x8003747c	LIBETC.LIB	INTR			initialization flag read and written by ResetCallback/StopCallback
OPEN.EXE	0x80037480	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		intInit		0x80037480	LIBETC.LIB	INTR			interrupt register-address group; raw four-word native/retail comparison; intInit uses the group
OPEN.EXE	0x80037484	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		intInit		0x80037480	LIBETC.LIB	INTR			interrupt register-address group; raw four-word native/retail comparison; intInit uses the group
OPEN.EXE	0x80037488	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		intInit		0x80037480	LIBETC.LIB	INTR			interrupt register-address group; raw four-word native/retail comparison; intInit uses the group
OPEN.EXE	0x8003748c	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		intInit		0x80037480	LIBETC.LIB	INTR			interrupt register-address group; raw four-word native/retail comparison; intInit uses the group
OPEN.EXE	0x80037494	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		critical_section_set		0x80037494	LIBETC.LIB	INTR			retail LIBETC interrupt-tail helper reads and writes the saved critical-section state
OPEN.EXE	0x80037498	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80030540	0x348	.sdata	LIBGPU.LIB	SYS	0x80030544	0x80037498	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003749c	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x800304d4	0x2dc	.sdata + 0x4	LIBGPU.LIB	SYS	0x800304d8	0x8003749c	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374a8	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x800304cc	0x2d4	.sdata + 0x10	LIBGPU.LIB	SYS	0x800304d0	0x800374a8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374b4	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80032388	0x2198	.sdata + 0x1c	LIBGPU.LIB	SYS	0x8003238c	0x800374b4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374b8	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80032374	0x2184	.sdata + 0x20	LIBGPU.LIB	SYS	0x80032378	0x800374b8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374bc	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80031a6c	0x1874	.sdata + 0x24	LIBGPU.LIB	SYS	0x80031a70	0x800374bc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374c0	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x800319fc	0x1804	.sdata + 0x28	LIBGPU.LIB	SYS	0x80031a00	0x800374c0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374c4	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80031b20	0x1928	.sdata + 0x2c	LIBGPU.LIB	SYS	0x80031b24	0x800374c4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374c8	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80031b30	0x1938	.sdata + 0x30	LIBGPU.LIB	SYS	0x80031b34	0x800374c8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374cc	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80031b44	0x194c	.sdata + 0x34	LIBGPU.LIB	SYS	0x80031b48	0x800374cc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374d0	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80031600	0x1408	.sdata + 0x38	LIBGPU.LIB	SYS	0x80031604	0x800374d0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374d4	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x80031614	0x141c	.sdata + 0x3c	LIBGPU.LIB	SYS	0x80031618	0x800374d4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374d8	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x800315ec	0x13f4	.sdata + 0x40	LIBGPU.LIB	SYS	0x800315f0	0x800374d8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374dc	0x4	libgpu_sys	native-relocation	LIBGPU.LIB	SYS	.sdata	0x800315a0	0x13a8	.sdata + 0x44	LIBGPU.LIB	SYS	0x800315a4	0x800374dc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374e0	0x4	libgpu_sys	native-relocation-in-matched-block	LIBGPU.LIB	SYS	.sdata	0x80031f88	0x1db4	.sdata + 0x48	LIBGPU.LIB	SYS	0x80031f8c	0x800374e0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800374e4	0x4	libgpu_sys	native-relocation-in-matched-block	LIBGPU.LIB	SYS	.sdata	0x8003213c	0x1f4c	.sdata + 0x4c	LIBGPU.LIB	SYS	0x80032140	0x800374e4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375c4	0x4	libgpu_vsync	reviewed-retail-family	LIBGPU.LIB	VSYNC		VSync		0x800375c4	LIBGPU.LIB	VSYNC			three hardware-register pointers and two runtime words; retail VSync accesses; native revision has a different group size
OPEN.EXE	0x800375c8	0x4	libgpu_vsync	reviewed-retail-family	LIBGPU.LIB	VSYNC		VSync		0x800375c4	LIBGPU.LIB	VSYNC			three hardware-register pointers and two runtime words; retail VSync accesses; native revision has a different group size
OPEN.EXE	0x800375cc	0x4	libgpu_vsync	reviewed-retail-family	LIBGPU.LIB	VSYNC		VSync		0x800375c4	LIBGPU.LIB	VSYNC			three hardware-register pointers and two runtime words; retail VSync accesses; native revision has a different group size
OPEN.EXE	0x800375d0	0x4	libgpu_vsync	reviewed-retail-family	LIBGPU.LIB	VSYNC		VSync		0x800375c4	LIBGPU.LIB	VSYNC			three hardware-register pointers and two runtime words; retail VSync accesses; native revision has a different group size
OPEN.EXE	0x800375d4	0x4	libgpu_vsync	reviewed-retail-family	LIBGPU.LIB	VSYNC		VSync		0x800375c4	LIBGPU.LIB	VSYNC			three hardware-register pointers and two runtime words; retail VSync accesses; native revision has a different group size
OPEN.EXE	0x800375f0	0x1	libcd_sys	native-relocation	LIBCD.LIB	SYS	.sbss	0x8001ac64	0x1d8	.sbss	LIBCD.LIB	SYS	0x8001ac68	0x800375f0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375f1	0x1	libcd_sys	native-relocation	LIBCD.LIB	SYS	.sbss	0x8001ac74	0x1e8	.sbss + 0x1	LIBCD.LIB	SYS	0x8001ac78	0x800375f1	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375f2	0x1	libcd_sys	native-relocation	LIBCD.LIB	SYS	.sbss	0x8001ac84	0x1f8	.sbss + 0x2	LIBCD.LIB	SYS	0x8001ac88	0x800375f2	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375f8	0x1	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sbss	0x8001b33c	0x64	.sbss	LIBCD.LIB	BIOS	0x8001b340	0x800375f8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375f9	0x1	libcd_bios	native-relocation-in-matched-block	LIBCD.LIB	BIOS	.sbss	0x8001b71c	0x4a8	.sbss + 0x1	LIBCD.LIB	BIOS	0x8001b720	0x800375f9	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375fa	0x1	libcd_bios	native-relocation-in-matched-block	LIBCD.LIB	BIOS	.sbss	0x8001b780	0x50c	.sbss + 0x2	LIBCD.LIB	BIOS	0x8001b784	0x800375fa	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375fb	0x1	libcd_bios	native-relocation-in-matched-block	LIBCD.LIB	BIOS	.sbss	0x8001b760	0x4ec	.sbss + 0x3	LIBCD.LIB	BIOS	0x8001b764	0x800375fb	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375fc	0x1	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sbss	0x8001bad8	0x860	.sbss + 0x4	LIBCD.LIB	BIOS	0x8001badc	0x800375fc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375fd	0x1	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sbss	0x8001b868	0x5f0	.sbss + 0x5	LIBCD.LIB	BIOS	0x8001b86c	0x800375fd	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800375ff	0x1	libcd_bios	native-object-field	LIBCD.LIB	BIOS	.sbss	0x8001b33c	0x64	Intr at 0x800375f8	LIBCD.LIB	BIOS	0x8001b340	0x800375f8	field inside individually bound native object; seed width retained; no blanket section-base inference
OPEN.EXE	0x80037600	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sbss	0x8001c1b4	0xe7c	.sbss + 0x18	LIBCD.LIB	BIOS	0x8001c1b8	0x80037600	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037608	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sbss	0x8001c1ac	0xe74	.sbss + 0x20	LIBCD.LIB	BIOS	0x8001c1b0	0x80037608	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037610	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sbss	0x8001c234	0xefc	.sbss + 0x28	LIBCD.LIB	BIOS	0x8001c238	0x80037610	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037618	0x4	libcd_iso9660	native-relocation	LIBCD.LIB	ISO9660	.sbss	0x8001cb68	0x53c	.sbss	LIBCD.LIB	ISO9660	0x8001cb6c	0x80037618	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037620	0x4	libcd_iso9660	native-relocation-in-matched-block	LIBCD.LIB	ISO9660	.sbss	0x8001c808	0x1d8	.sbss + 0x8	LIBCD.LIB	ISO9660	0x8001c80c	0x80037620	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037628	0x4	libcd_iso9660	native-relocation	LIBCD.LIB	ISO9660	.sbss	0x8001cb70	0x544	.sbss + 0x10	LIBCD.LIB	ISO9660	0x8001cb74	0x80037628	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037638	0x4	libcd_iso9660	native-relocation-in-matched-block	LIBCD.LIB	ISO9660	.sbss	0x8001c848	0x218	.sbss + 0x20	LIBCD.LIB	ISO9660	0x8001c84c	0x80037638	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376c0	0x4	libsnd_ssinit	native-relocation	LIBSND.LIB	SSINIT	.sbss	0x8001e734	0x5cc	.sbss	LIBSND.LIB	SSINIT	0x8001e738	0x800376c0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376c8	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x8001ea9c	0x128	.sbss	LIBSPU.LIB	SPU	0x8001eaa0	0x800376c8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376d0	0x2	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x8001ea5c	0xe8	.sbss + 0x8	LIBSPU.LIB	SPU	0x8001ea60	0x800376d0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376d8	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x8001ea4c	0xd8	.sbss + 0x10	LIBSPU.LIB	SPU	0x8001ea50	0x800376d8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376e0	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x8001ea54	0xe0	.sbss + 0x18	LIBSPU.LIB	SPU	0x8001ea58	0x800376e0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376e8	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x80020ac0	0x1b50	.sbss + 0x20	LIBSPU.LIB	SPU	0x80020ac4	0x800376e8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376f0	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x80020d7c	0x1d44	.sbss + 0x28	LIBSPU.LIB	SPU	0x80020d80	0x800376f0	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800376f8	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x80020d84	0x1d4c	.sbss + 0x30	LIBSPU.LIB	SPU	0x80020d88	0x800376f8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037700	0x4	libspu_spu	native-relocation	LIBSPU.LIB	SPU	.sbss	0x80020da4	0x1d6c	.sbss + 0x38	LIBSPU.LIB	SPU	0x80020da8	0x80037700	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037710	0x4	libspu_s_m_int	native-relocation	LIBSPU.LIB	S_M_INT	.sbss	0x800216d4	0x350	.sbss	LIBSPU.LIB	S_M_INT	0x800216d8	0x80037710	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037718	0x4	libspu_s_m_int	native-relocation	LIBSPU.LIB	S_M_INT	.sbss	0x800213a4	0x20	.sbss + 0x8	LIBSPU.LIB	S_M_INT	0x800213a8	0x80037718	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037720	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80023400	0x12f8	spuVmMaxVoice	LIBSND.LIB	VMANAGER	0x80023404	0x80037720	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037728	0x2	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.sbss	0x80024444	0x2448	.sbss	LIBSND.LIB	VMANAGER	0x80024448	0x80037728	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037730	0x2	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.sbss	0x80022eac	0xd44	.sbss + 0x8	LIBSND.LIB	VMANAGER	0x80022eb0	0x80037730	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037738	0x4	libsnd_vmanager	reviewed-retail-family	LIBSND.LIB	VMANAGER		SpuVmInit/SpuVmAlloc/SpuVmFlush		0x80037738	LIBSND.LIB	VMANAGER			three voice-mask words initialized, allocated and flushed by VMANAGER
OPEN.EXE	0x80037740	0x4	libsnd_vmanager	reviewed-retail-family	LIBSND.LIB	VMANAGER		SpuVmInit/SpuVmAlloc/SpuVmFlush		0x80037738	LIBSND.LIB	VMANAGER			three voice-mask words initialized, allocated and flushed by VMANAGER
